track_id,track_name,popularity,duration_ms,explicit,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo
16LaKeLzT6Eo6sXh0VQE3W,Painkiller,38,266240,False,0.533,0.879,0.0734,0.00115,6.85e-05,0.333,0.444,174.979
4ewtMhaOEX1eBoXhvJoIns,Ruffneck 09 - Excision & Datsik Remix,13,266269,False,0.782,0.831,0.177,0.0114,0.168,0.263,0.209,140.073
5bdXzykQmyiUB91lqrNvOC,Painkiller,43,332200,False,0.532,0.934,0.0758,0.000627,0.000836,0.185,0.448,174.953
1FyqKrXoHIYh7Tv7awiUKS,Struck By The Sound,14,304920,False,0.752,0.715,0.0791,0.459,0.0335,0.808,0.574,99.993
3kTgOdnhK1HphG9o1aFrOA,Beauty Queen,14,290486,False,0.461,0.727,0.032,0.000134,0.0,0.101,0.22,133.014
4H8ppuehBNRbAHhoHHM7YU,Leave Home - Radio Edit,14,227000,False,0.598,0.847,0.039,0.0204,0.867,0.17,0.529,107.998
5qTixEL6DIvXM7PY5MFRgT,Run with the Wolves,44,264720,False,0.478,0.955,0.157,0.000573,0.0306,0.253,0.244,165.943
2DeNfUGPgSmF1006dzfAa4,Back to Flow,13,229090,False,0.773,0.944,0.265,0.0129,0.000449,0.0483,0.734,110.027
65lXKIwtMPW2HCr4CvLPiZ,Under The Influence,44,256040,False,0.593,0.936,0.0374,0.00283,0.862,0.178,0.0922,134.963
2JpP6bBwQGtwAf3CkE46NY,Sometimes I Feel So Deserted,36,311976,False,0.671,0.823,0.0571,0.00781,0.0535,0.147,0.45,119.984
7tl3BwIQKlvRLsEOyOSwFl,Laisse les parler (Radio Edit),12,176030,False,0.738,0.95,0.0746,0.0958,0.0,0.0652,0.768,128.045
1Lu4MHevzkeT1KeNUyU3Wo,Symphony - Original Mix,14,740600,False,0.577,0.91,0.0429,0.0268,0.652,0.122,0.486,131.884
7wtY653p01DiWaOfTk4bXH,Mpc,14,287356,False,0.764,0.747,0.0401,0.00569,0.655,0.0784,0.27,129.998
4Jm8YReY5LrZackHgMw2Xu,Full Throttle - Original Mix,14,332560,False,0.583,0.799,0.0503,0.0251,0.927,0.117,0.532,149.987
2BeDNfCQGt0hmmHOC5Mdu3,Have Some Fun - Club Mix,13,213945,False,0.62,0.961,0.0546,0.00995,0.000724,0.309,0.518,175.032
4NHDT67YFW84LJPbDHdQo5,Security,13,296600,False,0.5,0.907,0.0301,0.000335,0.864,0.247,0.483,133.045
3dsULQqwguPuMSOCpkMbZA,Fire - Sunrise Version,14,301826,False,0.747,0.72,0.0513,0.0151,0.00212,0.0513,0.951,140.028
32kWEokqkJ16ZsXIcCV2RI,4 Bit,13,289546,False,0.677,0.895,0.0578,0.000513,0.607,0.116,0.121,133.981
2qJX7tKJrJYqfV4Qf2uPhh,Chalice,13,249554,False,0.614,0.928,0.0603,0.00941,0.000291,0.921,0.467,175.083
5au9uALlo4b2OQD6fKGp1V,Running from the Thoughts,13,224150,False,0.848,0.777,0.0358,0.0583,0.000535,0.0577,0.972,109.977
3i4ECmpqIOYdm3wPAF8lKi,Electronic Battle Weapon 6,14,545000,False,0.557,0.934,0.07,0.00713,0.818,0.112,0.32,139.946
7jAHt1rSrO2csKr0K4rLtV,Hey Boy Hey Girl,13,290493,False,0.632,0.921,0.0529,0.119,0.522,0.114,0.363,127.001
1Ko1Tw3IDL1dPxA1PUc0n7,My Sound,13,211843,False,0.713,0.916,0.045,0.00011,1.41e-05,0.312,0.267,128.002
0pHP0pF3gYLWgZpTI573Du,Lively,12,192234,True,0.664,0.896,0.287,0.107,0.0,0.336,0.686,168.012
6H5WW378yeMfgw0jqlh0uT,Fun with the System - Bonus Track,14,255040,False,0.777,0.699,0.0432,0.0075,0.869,0.0832,0.219,112.01
3JT4mPrjHOCqqIlAtQESce,Electronic Battle Weapon 10,14,493179,False,0.521,0.923,0.0451,0.000354,0.743,0.129,0.774,131.957
0igdqHXvyzyxqtduLlese9,Breaker Beats Pt. 1,13,174453,False,0.769,0.744,0.0493,0.0963,0.0109,0.133,0.807,124.015
5EF1yFdFSvq4ArlTFnJWrX,"""""Translation 1: 12"""""""" Original""""",14,299760,False,0.601,0.906,0.0485,0.000276,0.0548,0.434,0.791,125.021
1ntP25clySM19SesaBvKPb,Lords of Motion (Breaks Remix) [Aquasky Vs. Masterblaster],14,429200,False,0.767,0.914,0.0424,0.0154,0.608,0.0777,0.929,138.044
5Op4Nab6c1K3iM7kLOq3DA,Boomin' Back Atcha,14,269000,False,0.762,0.677,0.157,0.0831,0.000244,0.472,0.3,104.986
7sFZQngl4cV31KWChibiIv,Rude Bwoy - Aphrodite Remix,13,376853,False,0.698,0.959,0.0467,0.000834,0.0365,0.222,0.388,87.997
5hvH9Zo5yjB6zvhd4qOTpM,Could I Be Dreaming?,13,264640,False,0.58,0.905,0.0311,0.00314,0.0,0.535,0.504,102.013
1aMV2OFF5veqkOzEcEDgYL,Reality Check (ft. Tenor Fly),12,294538,True,0.666,0.961,0.156,0.00586,0.0,0.0386,0.797,174.064
2MvL8T3pPsXB6Cg5dyNZTJ,"""""Weekend Song (7"""""""" Version)""""",13,242389,False,0.853,0.594,0.135,0.109,4.35e-06,0.156,0.717,109.911
2GkaZv36rXzHzAHZuQ14Qu,Gave You Time,13,223466,False,0.656,0.482,0.0474,0.184,0.0526,0.0835,0.422,92.101
1bjlHx98e4y2aNPsXAWs3w,Cracks - Flux Pavilion Remix,13,281083,False,0.506,0.811,0.053,0.000942,0.0187,0.121,0.412,140.045
7p2bX5VCmu945fb3NGdgud,Something to Trust,13,211146,False,0.765,0.657,0.157,0.356,0.0,0.107,0.595,95.995
1fZiIl4PxE4LM7Z1OnTIDP,Speakers and Tweeters,13,228346,False,0.767,0.84,0.127,0.0597,9.5e-06,0.679,0.482,97.979
5uiSORQVySTbbtuuJETfre,Love Story (vs Finally) - Tim Deluxe Radio Mix,52,216072,False,0.601,0.929,0.0512,0.00144,3.37e-05,0.329,0.509,131.942
1LPAb9ROQ5JcY2vWNbCZ7R,Into the Sun,36,256285,False,0.399,0.848,0.0501,0.000574,0.196,0.135,0.101,139.929
02X5Rff4oFN7HQyy8IAnE4,Slow Motion - Original Mix,32,232875,False,0.649,0.953,0.0466,0.00145,0.00607,0.0542,0.743,160.048
7jf6Z36uFyJzZmhGMrhNi5,Bad Boys - Ben Snow & Jappa Remix,44,343636,False,0.733,0.91,0.0439,0.174,0.256,0.111,0.296,87.995
3BE95i1ufWMoMJwpwDtkTo,Heavyweight Sound (feat. RD),39,278571,False,0.596,0.872,0.0485,0.0044,0.0584,0.168,0.278,150.02
28ytplOlfUwDbOJHiCVD5h,B SIDE,11,225590,False,0.619,0.97,0.039,0.000483,0.767,0.294,0.209,128.01
7gJ8X7H3mlQXZjhwwXD2YJ,Fx,12,301850,False,0.613,0.952,0.051,0.00018,0.49,0.155,0.448,130.004
7rvu3MkE9B31k1Otu63uop,Gotcha,13,214333,False,0.747,0.929,0.0681,0.0591,0.719,0.713,0.629,126.005
3OstpRL2Ed0MwqRblk3ZiU,All My Life,11,219654,False,0.576,0.837,0.121,0.0147,0.206,0.0699,0.343,110.002
0QrltN7ttVb0HyF06KkJBq,Sunny Daze - Original Mix,11,200453,False,0.712,0.76,0.052,0.000829,0.741,0.0635,0.698,126.016
4vdOkAa2BXmuI8DsNUmOUr,Rise & Shine,14,246857,False,0.487,0.949,0.481,0.0161,0.0144,0.203,0.174,139.806
62dsowDPBOpK7yGDckeOcG,Calabass,12,241818,False,0.765,0.889,0.0486,0.000159,0.625,0.0603,0.337,132.005
1tqfkvKaDE4PgBwvZvk2cW,Crisis,11,195692,False,0.772,0.881,0.0457,0.000702,0.0791,0.0756,0.342,130.019
1sP9FYWNeHRlrr6ie9BCAt,Weasley,12,184949,False,0.773,0.859,0.0635,0.000488,0.871,0.0717,0.632,134.974
2pLk1Ai5K7mizKf2JMXxbk,Make'Em Touch - Original Mix,13,262400,False,0.685,0.948,0.0555,0.000189,0.000112,0.302,0.777,150.037
2MC3ZZx8OfjZ7ssbgdRNe9,Let's Bounce,13,241907,False,0.904,0.75,0.0549,0.00336,0.105,0.0685,0.671,126.006
15GtcFOUylVrEnst3QKETu,Elixir - Shade K Remix,12,213649,False,0.892,0.882,0.257,0.000726,0.0027,0.0844,0.708,129.986
7pQJ4WRgIFCIHgrfRwwBSD,Umbrella,12,189891,False,0.77,0.887,0.0579,5.09e-05,0.204,0.0824,0.491,132.03
1I2OwO2Z6tMdahxDcH3p1H,Break Ya King - Dub Edit,12,179922,False,0.809,0.927,0.188,0.00565,0.00694,0.0622,0.4,131.996
1OeB8eBYX6m4yU1l3iwlvh,My Love,12,306665,False,0.772,0.873,0.089,0.00156,0.0057,0.13,0.726,132.025
27nWNbh3Emi36k8RxZs7JM,Are We Here (Who Are They?),14,453160,False,0.565,0.846,0.0386,0.0353,0.585,0.141,0.0941,142.974
6oZxqkWloo3oBt0kfP1ZXg,Dominate,12,413621,False,0.762,0.841,0.0927,0.000418,0.781,0.166,0.266,134.986
5X2RBFejNGxZdKpNVdJBEN,Amorphous Form,13,194226,False,0.607,0.925,0.0992,0.00064,0.0416,0.374,0.681,168.108
1OCtbDr6ArW1mM9zQbbHFA,Dont Be So Drumattic,12,278133,False,0.748,0.848,0.115,0.00148,0.717,0.296,0.371,132.072
6oyk1cMXD3I3yA2Rgqd6vP,Impossible and Overwhelming,14,326680,False,0.636,0.584,0.0534,0.234,0.568,0.631,0.0695,95.013
2PIikRr4ATY2iTlUbRJglP,Are You Ready (ft. Capital J),14,171789,False,0.471,0.731,0.0921,0.000248,0.731,0.195,0.667,94.511
7JH1SXxxIapo0FDBWVdKPo,Bang On!,12,344760,False,0.511,0.972,0.0931,0.000675,0.598,0.603,0.188,146.88
36VlnS3Mx6H2rTVL9utqAO,Acid Pants,14,390733,False,0.626,0.879,0.072,0.00607,0.777,0.333,0.523,140.032
38BkqQw3p2fwjkj09ZFeAv,You Make Me Feel - Under This Remix,13,298181,False,0.575,0.995,0.101,0.00389,0.916,0.024,0.0374,132.027
2nzXOLb7I78d9k0Ka2YnQw,Philly (Jamorphous),12,432173,False,0.589,0.902,0.0374,0.0398,0.668,0.357,0.824,117.781
4paK7VQa8HRYPSF2hvC4LQ,Tag Ur It,12,170168,False,0.821,0.881,0.0625,0.00394,0.0492,0.0825,0.9,128.005
55yAfvYwcZBzPjdJb8UhBq,Slid - Scat And Sax Edit,13,429160,False,0.773,0.53,0.0383,0.000634,0.402,0.167,0.432,119.873
0Rmj9MueSoR3a4glqRPZS6,O.K.,13,468533,False,0.542,0.521,0.0317,0.0864,0.52,0.103,0.0375,97.07
2Jx1OWgn4qdqNAr0Y5xm1u,Midlander (There Can Only Be One...),13,397826,False,0.399,0.898,0.309,0.00111,0.748,0.608,0.808,96.044
4mBrwbKUvi4qps8bvNECzp,Shifting Gears - Stanton Warrior Remix,13,379906,False,0.734,0.741,0.0563,0.00128,0.691,0.597,0.372,130.003
5yODHTiHopAWNyTGPn5Dw2,Slid,13,461426,False,0.658,0.549,0.0382,0.00633,0.404,0.0554,0.151,119.969
24BVSsnFWbRkYSE7Rx5vbs,Ripped - Breaks Mix,12,247486,False,0.791,0.97,0.101,0.000645,0.00176,0.273,0.684,128.016
65kAUnS71qQouITNBwN27A,Dubassex (Wish You Were Here),12,295706,False,0.646,0.859,0.0626,0.000467,0.000972,0.309,0.28,109.705
1IF7G3ei7IhxpmNsfUeQ5M,Fear <Rez edit><area 05>,13,307333,False,0.783,0.684,0.0626,0.000446,0.452,0.0809,0.405,89.983
06XUJrZGYFrPzuKaRNnFGa,Mad Cat,14,295906,False,0.434,0.989,0.09,0.018,0.316,0.188,0.604,169.67
0R80NLclxt2RkMaPV84zra,Hi-Potent,14,412990,False,0.547,0.951,0.0963,0.0299,0.837,0.375,0.354,164.822
3ZhiOeUS44r1vB55PZ351R,Believe in the Funk,13,229058,False,0.803,0.861,0.0613,0.000656,0.795,0.0853,0.835,128.005
5zUSSrLL4DXztTcokuGpVq,Give You That (feat. Obi & Real Elements),12,247640,False,0.806,0.678,0.194,0.0226,0.0,0.0544,0.908,94.004
1laWcxgpmO6rKxBEksOV9P,Slid,13,461426,False,0.656,0.552,0.0377,0.00624,0.294,0.0544,0.152,119.974
31p6tz8zQMBS8oaNKwkoAm,Kick It - Mixed,13,203560,False,0.632,0.976,0.039,2.66e-05,0.91,0.265,0.476,137.957
3klP0PwUz08y6CB8NIUM0A,Sensi - Original Mix,13,345600,False,0.634,0.936,0.0561,0.000554,0.000171,0.103,0.585,175.025
1gNDbq3ufi6VZJJuQWJiPe,Another World,43,340786,False,0.776,0.362,0.065,0.0161,0.05,0.119,0.339,118.965
3SdXO2B5AVG6BDHiS7dOH6,Love Story,50,312933,False,0.649,0.684,0.0331,0.342,0.411,0.448,0.0794,132.014
6vJk0OjT8X2C9zlPmVOgC9,Roadblox,38,300893,False,0.519,0.82,0.0902,0.00145,0.512,0.094,0.195,165.023
1Nq6km0Heo1xpm5XPNXbqB,The Day Is My Enemy,12,264947,False,0.536,0.959,0.0538,0.0017,0.00645,0.565,0.519,105.99
2jv4OlzLv7sfhKiZmm9Eb2,Wild Frontier,34,268000,False,0.413,0.961,0.062,0.000582,0.231,0.361,0.301,139.988
6QNVYknUkjgXMHN44LllzC,No Good (Start The Dance) - Edit,40,241293,False,0.633,0.942,0.0454,0.00441,0.778,0.124,0.207,144.996
5jKoDFWulMdsbPWir4PqKA,Bounce,13,350625,False,0.876,0.76,0.167,0.0856,0.5,0.32,0.248,127.986
3ZKL0gz5kBQdHMCNimiNFd,Choke - Original,37,380026,False,0.421,0.65,0.036,0.00223,0.294,0.0974,0.234,178.389
5b9xCw6wGJC130L33QXzUZ,Bang,13,247036,False,0.726,0.943,0.0671,0.00234,0.0839,0.196,0.51,128.025
5zh23oMbATQlWbwEe5U0KG,Papua New Guinea,45,405293,False,0.352,0.575,0.0445,0.00181,0.687,0.143,0.431,124.864
2CBfrFdg6JT6PadB3DK213,Gimme That Punk - Radio Edit,42,193613,False,0.702,0.875,0.151,0.00314,1.58e-06,0.0724,0.617,124.007
7Co512n7fgroWoFIwOkcue,The Pills Won't Help You Now,38,394149,False,0.564,0.631,0.0327,0.207,0.249,0.121,0.374,141.965
1hW3ryc70LqbGs6USpIW4K,Get Myself On Track,13,229733,False,0.599,0.715,0.0779,0.131,0.0,0.154,0.639,106.145
5JBGbFdBtLcCCygw8rtjli,Setting Sun,45,328733,False,0.446,0.995,0.223,0.000738,0.13,0.354,0.248,135.041
7geOwmZcaJWnN626il0UYs,Dynamite,13,251293,False,0.653,0.802,0.0437,0.0331,0.00532,0.27,0.585,106.964
2NjdIu2UeJSqo5EOPvHoxF,Let Go,13,231693,False,0.601,0.849,0.0338,0.00151,0.114,0.104,0.0781,126.99
27eOkcTYHslq8tlzsMMwMu,Stand Up,44,330106,False,0.555,0.959,0.0425,0.00365,0.91,0.135,0.288,100.03
0VpwHOIAAWoeOgM8KFoirT,Oh Yeah!,12,326533,False,0.784,0.593,0.0807,0.00348,0.678,0.187,0.588,143.782
5mXU1591cqRwwJ43f6GcjL,Fuel My Fire,40,258906,False,0.403,0.955,0.0606,3.8e-06,0.872,0.101,0.682,170.002
5kq4cOYBKq6WKyooOwCJzo,Get Up,13,262884,False,0.756,0.906,0.0585,0.0338,0.00527,0.0813,0.931,130.029
2kTwwYqpfiUSnjW2EOTEkt,Up2U - Huxley Remix,13,161477,False,0.654,0.943,0.0614,0.00292,0.131,0.0712,0.292,127.944
31fTbY9iZSbZJqLjm1fKki,Not Another Drugstore,13,332600,False,0.647,0.97,0.117,0.0303,0.63,0.265,0.367,119.982
3R1cmMEh82Zf993QKEhKuN,If You Kling To Me I'll Klong To You,13,323400,False,0.639,0.898,0.0851,0.0382,0.915,0.201,0.16,103.928
44KQQKeR6uAQSSmHAIxEyR,Eve Of Destruction - KOKOKO! Remix,13,221262,False,0.82,0.919,0.0861,0.291,0.861,0.126,0.369,94.511
1pzSpQh9yZ8z8S09FNhjA8,Over You,13,213400,False,0.719,0.827,0.0333,0.0939,0.126,0.203,0.161,130.0
1WC36H9H4Z2qzQMu5dIMbo,About Your Love,13,220640,False,0.734,0.832,0.0353,0.00269,0.277,0.185,0.23,127.966
2lsnaNYNdxcFttAfS8eIzY,The Diamond Sky,12,218640,False,0.193,0.974,0.0501,0.0242,0.757,0.0586,0.534,190.342
0NJRfzA1C4lY12TF8g9pGa,The One (feat. Laura Steel) [Danny Byrd Remix],13,272000,False,0.619,0.938,0.08,0.00517,0.716,0.0871,0.53,173.995
14PS1WSKEDcU0CeioZpGvy,Snyper - Original,12,380040,False,0.471,0.897,0.0539,0.00238,0.873,0.671,0.133,125.009
4ZGwq7xAZ92e2szorvB6WL,Twist Me Up,13,192160,False,0.619,0.947,0.0635,0.0116,0.00102,0.173,0.691,150.949
4l6RnaSJwxl7RzrVGTjKmP,Elektrobank - Demo / 3/6/96,13,462031,False,0.328,0.897,0.0572,0.0126,0.187,0.559,0.331,134.02
44WyzAqGfYz8XklxeBN8kU,Electronic Battle Weapon 4,13,366586,False,0.693,0.979,0.038,0.00432,0.856,0.0984,0.489,140.985
2wINtZRRBKxyNOwSt5ChmF,Ruff in the Jungle Bizness - Uplifting Vibes Remix,12,257333,False,0.646,0.914,0.0471,0.00159,0.681,0.122,0.319,148.066
1WuFpp3mlforqroiPTriiM,Spitfire - Future Funk Squad's 'Dogfight' Mix,13,447266,False,0.642,0.963,0.0419,0.000215,0.708,0.875,0.758,130.024
2kdCpXAXmVd8bAkNlcmC5i,Electronic Battle Weapon 4,13,365759,False,0.692,0.982,0.0386,0.00375,0.875,0.099,0.495,140.993
662yUOJybJvbZHHaQyN6FD,Breathe - The Glitch Mob Remix,13,265333,False,0.574,0.786,0.0681,0.0002,0.783,0.333,0.549,120.015
3LGzvEE5T2G4hZYUHjdsX7,Shake It Up (Neon Steve Remix) - Mixed,13,195503,False,0.802,0.82,0.146,0.00591,0.0334,0.29,0.522,63.948
4V6TpUzZa0nP8aG8u4Vcz2,The Pressor,13,424093,False,0.66,0.93,0.0513,0.0137,0.904,0.113,0.227,142.032
6vfN8iZHaJZ1zMKfzSEL19,Scream My Name,11,181520,False,0.619,0.83,0.335,0.0162,0.0,0.163,0.929,89.216
6uasHzm8TdKbzRusVFPZJD,Electronic Battle Weapon 9,12,400866,False,0.722,0.944,0.0481,0.0262,0.782,0.352,0.327,126.971
6Ka4rF8ojCv0Mgn4vpkCD2,We Meet At Last,13,342706,False,0.417,0.672,0.0488,0.00389,0.778,0.137,0.182,140.011
2RozP88xBupboUlSXGlauj,We Are In Control - Original,12,363640,False,0.574,0.941,0.0428,0.00415,0.93,0.606,0.58,132.029
4i8tGFpo5YQBYyJLQZlh1V,Machines of the Subconscious,14,176804,False,0.755,0.41,0.0399,0.211,0.841,0.124,0.505,148.026
5hvUbSWZ5B7XwtjSp3xNit,The Salmon Dance - Crookers 'Wow' Mix,13,206746,False,0.743,0.867,0.221,0.338,2.33e-05,0.418,0.67,124.247
5FZj2kdMrmVQmwZ0EsWyvD,Electronic Battle Weapon 6,13,545000,False,0.557,0.934,0.07,0.00713,0.818,0.112,0.32,139.946
7wADwBy4ci3knZE6OuGuh0,Smack My Bitch Up - Noisia Remix,13,353266,False,0.49,0.987,0.0998,0.000708,0.11,0.0749,0.322,140.01
1WKeqxYEjZHbu8W3UcjQJF,Electronic Battle Weapon 10,13,493179,False,0.521,0.923,0.0451,0.000354,0.743,0.129,0.773,131.957
3dWc4JVxYJkUT3kO5yWGa9,Shoot Me Down - Original Mix,13,253000,False,0.595,0.882,0.0448,0.00478,0.0216,0.333,0.233,129.991
0TsAhGQz6gQlTnzpQsTzrD,Square Feet,32,208226,False,0.581,0.436,0.243,0.0443,0.9,0.123,0.113,84.878
560eluwgcEcAEUFk18fyWS,Other Worlds,41,309428,False,0.486,0.739,0.0354,0.0175,0.0873,0.0674,0.0297,140.042
0u0McPHuMZQ3RT2vD8g3Lh,For Silence,35,242960,False,0.606,0.517,0.0228,0.358,0.133,0.138,0.136,100.048
1hnU9BHEiBqGGKkw7pBZd6,Little Fling - Original Mix,13,291657,False,0.704,0.65,0.196,0.000742,0.891,0.102,0.594,172.043
4BllOzQZH3tSjmCIbYlSB6,Fire Like This,40,278533,False,0.648,0.912,0.0744,0.0863,0.0432,0.641,0.694,118.012
7lsZ0OZARZkukFyUBZJW3f,Badder Badder Schwing,39,206200,False,0.593,0.993,0.103,0.0618,0.783,0.164,0.474,150.367
1ep1y1YezR6nku99DSuXtV,Stop & Panic,11,439200,False,0.591,0.973,0.0773,0.00598,0.846,0.0577,0.48,132.051
49viJ9t6ifbJ856X3XN17Z,Don't Hate The 808 (feat. Lafa Taylor),36,197250,False,0.511,0.97,0.0531,0.000337,1.39e-05,0.402,0.27,160.044
0urx8bELftkNbhsUi3rXPs,Kick It Complex,12,287426,False,0.778,0.801,0.0812,0.00217,0.000701,0.106,0.498,96.022
1SwYm2POOMHpHcL2p4pGXf,Powerlord,12,244141,False,0.656,0.888,0.0461,0.000638,0.686,0.112,0.691,124.016
0aydCU0xpCEL3ooeK6AXn7,Step to This,11,231428,False,0.668,0.905,0.0414,0.00234,0.47,0.343,0.482,112.026
7CDwazPin9cOWJTgvoQpCq,Stomp,13,270133,False,0.415,0.795,0.0578,0.00046,0.183,0.0649,0.79,99.989
16zwNbhZcwf0zO9QOfBcwC,Teleport Massive - 2010 Remaster,12,272000,False,0.767,0.678,0.295,0.00546,0.000486,0.193,0.702,90.037
6Qk5eA59RBcO1bBkq9uSZM,MAH,40,336000,False,0.688,0.927,0.0617,0.0296,0.238,0.346,0.212,129.947
0mrCdxUUgTRzv6AGxDEPeL,La Lyrica,11,256519,False,0.822,0.858,0.208,0.00922,0.0415,0.915,0.318,100.298
2WkbTGr62za4SPXF6xdJ9v,I Got The Feeling,12,338181,False,0.72,0.888,0.0478,0.000769,0.39,0.122,0.429,132.017
3daEUkNk9pG9ziqwB2c1k5,I Wish I Was A Hipster WCL-F Remix - West Coast Lo-Fi Remix,12,91826,False,0.58,0.642,0.0647,0.357,0.785,0.0798,0.0504,115.0
6PhuDaTgDhiW5oVDUHgGFp,There Will Come a Time - We Will Die Remix Edit,12,250369,False,0.429,0.606,0.0954,0.0011,8.67e-05,0.39,0.38,122.985
7lXchNPE1fUOsDvz33NA5N,Resistance is Futile,12,331360,False,0.635,0.949,0.146,0.0017,0.0009,0.892,0.285,122.484
5723Hqqk753TZghJRiA9HT,Final Day,13,273096,False,0.428,0.802,0.0289,0.00158,0.306,0.327,0.31,175.001
50TRPsBbK34h5ffGhq550L,Quality Seconds,13,85133,False,0.449,0.999,0.0743,0.00251,0.648,0.0441,0.777,176.651
6SMR8nz0NE0AmlsIHLmfnW,Get So ill,11,213818,False,0.795,0.88,0.119,0.027,0.0531,0.0758,0.933,110.049
7eO3WrtdGkdgFWffQcTGCG,Money Controls Me,12,195205,False,0.749,0.756,0.0368,0.0253,0.0,0.247,0.39,107.992
1TFbjTtl10IEperGkUCtoI,Kingdom,12,292655,True,0.768,0.731,0.144,0.0535,8.68e-05,0.109,0.355,144.993
5eatFM6xskKdCtSoLIAUPn,All Your Fears,12,280259,False,0.66,0.686,0.0276,0.000882,0.373,0.102,0.106,125.027
6mrQwSZRd1WF5fuv98lrWy,Satan - 30 Something Years Later Mix,13,436543,False,0.612,0.872,0.0414,0.000121,0.375,0.139,0.146,120.023
0OZi21h20OgtJzZQeZCaIm,Dressing up in Other People's Clothes - Bonus Track,13,277173,False,0.527,0.594,0.0329,0.0207,0.834,0.119,0.106,103.996
349aVc7i7MrF7y5duG5qRD,Open Mind - Exclusive Remix,13,387973,False,0.708,0.95,0.0401,0.000336,0.804,0.0994,0.198,123.002
5jyLgNLPKalEycqNxAK6Rd,Snapshot,13,261826,False,0.551,0.863,0.207,0.0516,2.56e-06,0.189,0.796,169.839
1Th9XgLUoJ9Knmi92OLIwK,Tiny Foldable Cities (Kareful Remix) - Bonus Track,13,216813,False,0.691,0.655,0.0603,0.0178,0.716,0.13,0.261,98.02
0rZVXWvG9s4BkBLHYn4Db9,Ghetto,11,345000,False,0.683,0.889,0.0389,0.00114,0.671,0.117,0.412,114.005
6GlgK0UurZQtZC0vZsWdCn,Spread Love,12,298800,False,0.723,0.831,0.0422,0.0052,0.297,0.117,0.287,127.996
4lByHXTvSJCBQ68prrb1QQ,The American Way,13,267049,False,0.734,0.625,0.0396,0.0554,0.784,0.143,0.558,95.986
2wa9dD1k13UVM73FxUBjPT,We Do This,12,228040,False,0.841,0.726,0.166,0.0945,2.33e-05,0.19,0.619,99.963
0q2X3CjMlL8cHjMOEuq4PH,Kaiju - Bonus Track,13,325546,False,0.653,0.884,0.068,0.00159,0.85,0.236,0.659,129.997
2I1oFefXbjLzFQefsJBs0D,Get Down Massive,12,325786,False,0.731,0.92,0.0489,0.0168,0.000196,0.0993,0.479,134.869
69Uu1m95IP4LJCIupsyoy0,Ride with It,12,310776,False,0.501,0.939,0.148,0.000318,0.418,0.621,0.539,173.036
3p7gMEoeA4HjcV9dDxPc85,Electroshock,11,303436,False,0.612,0.921,0.0388,0.0303,0.227,0.363,0.692,128.009
5P50Bd4UL18ukpGOu9FiN1,Camberwell Carrot,11,312685,False,0.642,0.884,0.106,0.00179,0.0757,0.361,0.529,175.016
0FopXOTee0BtUMZKMpwMJS,Ruffneck,11,425085,False,0.856,0.883,0.0757,0.0145,3.84e-06,0.0317,0.66,125.857
6vZbV6PqbiXrWfOomppHM1,The Darkside,12,290693,False,0.688,0.553,0.0695,0.0863,0.713,0.377,0.801,127.935
2s4rRkFkjXf8vX1Y3bKzEr,Straight At Yer Head,12,329093,False,0.62,0.537,0.154,0.426,0.377,0.52,0.449,195.999
62vyuoFVUoQvsHHSAwuVbG,Ganja - Deekline & Kleu Remix - Mixed,11,120685,False,0.673,0.886,0.209,0.0563,0.0,0.286,0.559,174.9
6kSHrbLortxqHSO9riyIDO,Matter Of Fact,12,244826,False,0.465,0.853,0.19,0.00148,0.835,0.237,0.133,169.804
2982ZoH2FoUSurGZTPo70u,Morse Code,13,417600,False,0.681,0.997,0.223,0.00424,0.853,0.265,0.189,169.844
0uSNAZhgybQx9r247ZsetJ,Only a Dream,13,342946,False,0.687,0.953,0.0678,0.0165,0.801,0.106,0.859,161.783
5f7Rqj2U2OUhzLuRgQUcNz,Mad Cat,13,295906,False,0.434,0.989,0.0898,0.018,0.319,0.188,0.605,169.674
7eYpoEANRP5zhewMMRGMLc,Too Far,11,437106,False,0.516,0.857,0.0322,0.0207,0.0886,0.35,0.37,134.995
0JNRo5dxhKwQRk1y3TQxdF,Watching Windows,12,332960,False,0.854,0.896,0.128,0.0819,0.283,0.7,0.894,113.89
6rq76xxJdso6sC86Kumv85,Cruise Control,11,207253,False,0.869,0.825,0.109,0.0668,0.000619,0.229,0.789,115.002
6c1hFCCh7JtC84gKIYzPb7,Dustup,39,301395,False,0.598,0.892,0.0943,0.000189,0.775,0.302,0.202,172.027
75CiAMNTXMSwxABjofm8pT,Concussion - Mefjus Remix,34,226046,False,0.607,0.98,0.25,0.000282,0.841,0.566,0.396,172.039
5xq4PTDdJynObrsq0HDyMJ,Roll It Up,28,361266,False,0.617,0.991,0.13,0.0157,0.856,0.597,0.289,117.006
4nq3CzOHpNlzf1297h4bdB,Die Young - Original Mix,40,205500,False,0.516,0.981,0.0782,0.00132,0.0949,0.192,0.545,160.127
2Atzk0W2RHeZw2oIiaBubK,Tommy's Theme - Original,40,280308,False,0.497,0.727,0.0412,0.00217,0.0428,0.124,0.191,73.978
5TTJq1w8bLnUHweg924HfI,STARS,12,262500,False,0.715,0.998,0.0502,0.00775,0.254,0.279,0.898,127.985
